x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.135715668287491,3.2578630901716097,3.1482836441448137,-0.004866795091337472,0.2679092020105026,0.21870670013020613,0.1976515001169899,0.17182687616723089,0.12530226108403636,0.06727067978412235
0.027482917894414448,0.076959416369369,0.05824929417839067,0.006484603303123272,0.006939725299838943,0.006884678804741288,0.00668189114573623,0.006321026885770807,0.006629571610006185,0.00761745670844867
1.1355294076170737,3.255163485515199,3.146016874334256,-0.005121188852402909,0.2680294633705943,0.21852415727140553,0.19741764568171608,0.17176796505896472,0.1253733309142039,0.06715029716506349
0.02738376155424357,0.07492161418152737,0.05664206747936771,0.00668820825133095,0.006797552304808516,0.006820382148366378,0.006624121027747454,0.006245238561307841,0.006633409710365002,0.007728329030849452
1.1351441377199736,3.254048005052934,3.145180904343841,-0.005053563309588192,0.26811527674797353,0.21880632566865615,0.19748467558874364,0.17175320728931945,0.1253212422475735,0.06722672959588621
0.027414434167989075,0.07475013530929053,0.057710286208002205,0.006540862338394281,0.007048738254667461,0.0068135895822377555,0.006443176828435403,0.006185097556395616,0.006505518656941845,0.007743549979032599
1.1352238419915424,3.255225382534773,3.1454990854173484,-0.005143346759470557,0.26814828295758053,0.2187865080405781,0.19764346273484923,0.17192042345442946,0.12542355523344229,0.0672869402967978
0.0272254341106893,0.07409873456122555,0.05762104215519141,0.0066340144180735815,0.00691372512679263,0.006916105103623482,0.00657318420969587,0.006324890566414387,0.006750158783569542,0.007595998957178855
1.1346663701888742,3.257107556943374,3.1470518966792533,-0.0050547440947979515,0.2682103570283492,0.21864598256839138,0.1975782125545306,0.17197824918512658,0.1255165428386958,0.0672593700615022
0.027407838908711825,0.07474473548507077,0.058088141387487226,0.0065323853185897725,0.007047984265686436,0.0069265305826947555,0.00659158635681612,0.006332998245305883,0.006693203232590552,0.007654549771178941
1.1355072061222493,3.2557373919938533,3.146751569120422,-0.004928614097869171,0.26796581201982744,0.21853401870742542,0.19744490209785526,0.17182497752359904,0.12538061031847944,0.06719116662695572
0.027144155740230227,0.07443768421665024,0.057002581841690686,0.006667117574514174,0.0070217527330005,0.006765619158865669,0.006552249171829205,0.006201284572256837,0.006661461523116118,0.007758278625919154
1.136031017007265,3.255197005396893,3.145850706113677,-0.005212802000344503,0.26813320012752195,0.2186733231435241,0.19745985605757144,0.17179873093616213,0.12535105007806588,0.06718082645752933
0.02693149942104405,0.07702303182532062,0.05866751634577713,0.006561668666162152,0.006906660619355716,0.006793589508965836,0.006478542005413596,0.0062875846259327775,0.006676272536403551,0.0076301948337933094
1.1357163498094742,3.255886099843237,3.146043369003947,-0.004931897587906037,0.26803974075303794,0.21866566866878231,0.19752024609604193,0.17171657340047397,0.12535922919931514,0.06722431541155313
0.02659484880307944,0.07520616499734138,0.05809357863937543,0.0065580030021898965,0.006919650955149617,0.006793158635023204,0.006571184614704873,0.006230292598024806,0.00664586017041339,0.0076202508077920185
1.1356223644355312,3.2552406388477197,3.146226701416807,-0.005109104381540219,0.2681317309405498,0.21879026279664332,0.19746958150818733,0.17175097568084072,0.1254035894390542,0.06728606411781089
0.02684401038383882,0.0763232298310076,0.05725214110780394,0.006580872962091933,0.0069472413066868155,0.006806554372654308,0.006621755819925004,0.006281886553098662,0.006598079995475172,0.007707673256988379
